Arrest Date,Time,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Disposition Description,Address,Cross Street,LAT,LON,Booking Date,Booking Time,Booking Location,Booking Location Code
2022 Jan 31 12:00:00 AM,1000,0148,35,F,B,24,Miscellaneous Other Violations,M,602(O)(2)PC,REFUSE TO LEAVE PROPERTY UPON REQST OWNER,MISDEMEANOR COMPLAINT FILED,600 E  5TH                          ST,,34.0438,-118.2416,2022 Jan 31 12:00:00 AM,1252,METRO - JAIL DIVISION,4273
2020 Nov 24 12:00:00 AM,2000,0154,26,F,B,24,Miscellaneous Other Violations,M,602(O)(2)PC,REFUSE TO LEAVE PROPERTY UPON REQST OWNER,MISDEMEANOR COMPLAINT FILED,500 S  MAIN                         ST,,34.0465,-118.2488,2020 Nov 24 12:00:00 AM,2212,METRO - JAIL DIVISION,4273
2022 Apr 26 12:00:00 AM,0720,0154,42,F,B,24,Miscellaneous Other Violations,M,602(O)(2)PC,REFUSE TO LEAVE PROPERTY UPON REQST OWNER,MISDEMEANOR COMPLAINT FILED,7TH,8TH,34.046,-118.2493,2022 Apr 26 12:00:00 AM,1000,METRO - JAIL DIVISION,4273
2023 Jun 17 12:00:00 AM,1900,0156,45,F,B,24,Miscellaneous Other Violations,M,602(O)(2)PC,REFUSE TO LEAVE PROPERTY UPON REQST OWNER,MISDEMEANOR COMPLAINT FILED,5TH,WALL,34.0446,-118.245,2023 Jun 17 12:00:00 AM,2153,METRO - JAIL DIVISION,4273
2024 Jul 02 12:00:00 AM,1425,0156,39,F,B,24,Miscellaneous Other Violations,M,602(O)(2)PC,REFUSE TO LEAVE PROPERTY UPON REQST OWNER,MISDEMEANOR COMPLAINT FILED,500 S  SAN PEDRO                    ST,,34.0437,-118.2455,2024 Jul 02 12:00:00 AM,1709,METRO - JAIL DIVISION,4273
2020 Oct 25 12:00:00 AM,0930,0157,37,F,B,24,Miscellaneous Other Violations,M,602(O)(2)PC,REFUSE TO LEAVE PROPERTY UPON REQST OWNER,MISDEMEANOR COMPLAINT FILED,500 S  SAN PEDRO                    ST,,34.0438,-118.2441,2020 Oct 25 12:00:00 AM,1301,METRO - JAIL DIVISION,4273
2022 Oct 04 12:00:00 AM,1000,0157,37,F,B,24,Miscellaneous Other Violations,M,602(O)(2)PC,REFUSE TO LEAVE PROPERTY UPON REQST OWNER,MISDEMEANOR COMPLAINT FILED,500 S  SAN PEDRO                    ST,,34.0442,-118.2439,2022 Oct 04 12:00:00 AM,1213,METRO - JAIL DIVISION,4273
2021 Jun 01 12:00:00 AM,1250,0165,22,F,B,24,Miscellaneous Other Violations,M,602(O)(2)PC,REFUSE TO LEAVE PROPERTY UPON REQST OWNER,MISDEMEANOR COMPLAINT FILED,200 E  6TH                          ST,,34.0442,-118.2482,2021 Jun 01 12:00:00 AM,1515,METRO - JAIL DIVISION,4273
2023 Oct 13 12:00:00 AM,1210,0165,39,F,B,24,Miscellaneous Other Violations,M,602(O)(2)PC,REFUSE TO LEAVE PROPERTY UPON REQST OWNER,MISDEMEANOR COMPLAINT FILED,600 S  WALL                         ST,,34.0433,-118.2488,2023 Oct 13 12:00:00 AM,1543,METRO - JAIL DIVISION,4273
2021 Dec 30 12:00:00 AM,0040,0166,59,F,B,24,Miscellaneous Other Violations,M,602(O)(2)PC,REFUSE TO LEAVE PROPERTY UPON REQST OWNER,MISDEMEANOR COMPLAINT FILED,400 E  7TH                          ST,,34.0421,-118.2469,2021 Dec 30 12:00:00 AM,0250,METRO - JAIL DIVISION,4273
2023 Jul 29 12:00:00 AM,0100,0166,23,F,B,24,Miscellaneous Other Violations,M,602(O)(2)PC,REFUSE TO LEAVE PROPERTY UPON REQST OWNER,MISDEMEANOR COMPLAINT FILED,500 E  7TH                          ST,,34.0421,-118.2469,2023 Jul 29 12:00:00 AM,0316,METRO - JAIL DIVISION,4273
2024 Jun 12 12:00:00 AM,0215,0147,42,F,W,24,Miscellaneous Other Violations,M,602(O)PC,TRESPASS ON CLOSED LANDS,MISDEMEANOR COMPLAINT FILED,300 E  5TH                          ST,,34.0453,-118.2443,,,,
2024 Nov 04 12:00:00 AM,1040,0157,45,F,B,24,Miscellaneous Other Violations,M,602(O)PC,TRESPASS ON CLOSED LANDS,MISDEMEANOR COMPLAINT FILED,500 S  SAN PEDRO                    ST,,34.0442,-118.2439,,,,
2024 Dec 14 12:00:00 AM,1230,0166,59,F,B,24,Miscellaneous Other Violations,M,602(O)PC,TRESPASS ON CLOSED LANDS,MISDEMEANOR COMPLAINT FILED,500 E  7TH                          ST,,34.0421,-118.2469,2024 Dec 14 12:00:00 AM,1433,METRO - JAIL DIVISION,4273
2024 Jul 24 12:00:00 AM,1455,0153,52,F,B,24,Miscellaneous Other Violations,M,602(U)(1)PC,TRESPASS AT AIRPORT OPERATIONS AREA,MISDEMEANOR COMPLAINT FILED,500 S  HILL                         ST,,34.0488,-118.2518,2024 Jul 24 12:00:00 AM,1810,METRO - JAIL DIVISION,4273
2020 May 31 12:00:00 AM,2335,0134,16,F,H,24,Miscellaneous Other Violations,I,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,COUNSELED/RELEASED,3RD,SPRING,34.0506,-118.2475,,,,
2020 Jun 01 12:00:00 AM,1830,0144,15,F,B,24,Miscellaneous Other Violations,M,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,COUNSELED/RELEASED,100 W  4TH                          ST,,34.0481,-118.2472,,,,
2020 May 30 12:00:00 AM,2250,0153,17,F,H,24,Miscellaneous Other Violations,M,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,COUNSELED/RELEASED,BROADWAY,7TH                          ST,34.0455,-118.253,,,,
2020 Jun 02 12:00:00 AM,1945,0153,17,F,H,24,Miscellaneous Other Violations,I,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,COUNSELED/RELEASED,5TH,BROADWAY,34.0481,-118.2507,,,,
2024 Dec 17 12:00:00 AM,1130,0153,52,F,W,24,Miscellaneous Other Violations,M,853.7PC,FTA AFTER WRITTEN PROMISE,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 17 12:00:00 AM,1308,METRO - JAIL DIVISION,4273
2024 Dec 18 12:00:00 AM,0710,0153,38,F,H,24,Miscellaneous Other Violations,M,853.7PC,FTA AFTER WRITTEN PROMISE,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 18 12:00:00 AM,0856,METRO - JAIL DIVISION,4273
2025 Jan 02 12:00:00 AM,1125,0153,48,F,B,24,Miscellaneous Other Violations,M,853.7PC,FTA AFTER WRITTEN PROMISE,,500 S  HILL                         ST,,34.0488,-118.2518,2025 Jan 02 12:00:00 AM,1304,METRO - JAIL DIVISION,4273
2024 Mar 14 12:00:00 AM,1355,0158,40,F,B,24,Miscellaneous Other Violations,M,853.7PC,FTA AFTER WRITTEN PROMISE,MISDEMEANOR COMPLAINT FILED,WALL                         ST,6TH                          ST,34.0395,-118.2405,2024 Mar 14 12:00:00 AM,1717,METRO - JAIL DIVISION,4273
2022 Oct 28 12:00:00 AM,2200,0155,33,F,B,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,MISDEMEANOR COMPLAINT FILED,5TH                          ST,LOS ANGELES                  ST,34.0458,-118.2472,2022 Oct 29 12:00:00 AM,0001,METRO - JAIL DIVISION,4273
2024 Oct 10 12:00:00 AM,1700,0157,41,F,H,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,MISDEMEANOR COMPLAINT FILED,600    CROCKER                      ST,,34.0417,-118.2444,2024 Oct 10 12:00:00 AM,1942,METRO - JAIL DIVISION,4273
2024 Dec 24 12:00:00 AM,1145,0153,40,F,H,23,Moving Traffic Violations,M,12500(A)VC,UNLICENSED DRIVER,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 24 12:00:00 AM,2042,METRO - JAIL DIVISION,4273
2022 Jul 17 12:00:00 AM,1340,0157,41,F,W,23,Moving Traffic Violations,M,14601.1B2VC,DRIVE PRIV SUSPEND/REVKD AFTER PRIOR OFFN,MISDEMEANOR COMPLAINT FILED,5TH                          ST,TOWNE                        AV,34.043,-118.242,2022 Jul 17 12:00:00 AM,1731,METRO - JAIL DIVISION,4273
2024 Jul 07 12:00:00 AM,1930,0153,48,F,B,23,Moving Traffic Violations,M,14601.2AVC,DRIVE W/LIC SUSPEND/REVOKE 4 DRUGS/ALCOHL,MISDEMEANOR COMPLAINT FILED,5TH                          ST,SPRING,34.0474,-118.2496,2024 Jul 07 12:00:00 AM,2054,METRO - JAIL DIVISION,4273
2020 Nov 11 12:00:00 AM,2200,0148,25,F,H,23,Moving Traffic Violations,F,20001(A)VC,HIT AND RUN CAUSING INJURY/DEATH,DISTRICT ATTORNEY REJECT,4TH                          ST,CENTRAL,34.044,-118.24,2020 Nov 12 12:00:00 AM,0107,METRO - JAIL DIVISION,4273
2021 Oct 15 12:00:00 AM,1350,0155,30,F,H,23,Moving Traffic Violations,F,20001(A)VC,HIT AND RUN CAUSING INJURY/DEATH,849(B)(1) PC/TECHNICAL ARREST,200 E  6TH                          ST,,34.0448,-118.2474,2021 Oct 15 12:00:00 AM,1545,METRO - JAIL DIVISION,4273
2024 Apr 30 12:00:00 AM,1415,0155,29,F,H,23,Moving Traffic Violations,F,20001(A)VC,HIT AND RUN CAUSING INJURY/DEATH,FELONY COMPLAINT FILED,200 E  6TH                          ST,,34.0448,-118.2474,2024 Apr 30 12:00:00 AM,1558,METRO - JAIL DIVISION,4273
2020 May 17 12:00:00 AM,0200,0158,59,F,H,23,Moving Traffic Violations,F,20001(A)VC,HIT AND RUN CAUSING INJURY/DEATH,849(B)(1) PC/TECHNICAL ARREST,7TH,LAWRENCE,34.0395,-118.2405,2020 May 17 12:00:00 AM,1038,METRO - JAIL DIVISION,4273
2020 Nov 17 12:00:00 AM,0855,0164,59,F,B,23,Moving Traffic Violations,F,20001(A)VC,HIT AND RUN CAUSING INJURY/DEATH,,5TH                          ST,WALL                         AV,34.0446,-118.2507,2020 Nov 17 12:00:00 AM,1120,77TH ST,4212
2022 Sep 17 12:00:00 AM,0905,0157,52,F,B,23,Moving Traffic Violations,F,20001(B)2VC,HIT AND RUN RESULT IN PERMANENT INJ/DEATH,FELONY COMPLAINT FILED,6TH,TOWNE,34.0412,-118.2436,2022 Sep 17 12:00:00 AM,1229,METRO - JAIL DIVISION,4273
2024 Dec 05 12:00:00 AM,0920,0153,64,F,B,23,Moving Traffic Violations,M,23103VC,RECKLESS DRIVING,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 05 12:00:00 AM,1142,METRO - JAIL DIVISION,4273
2024 Dec 17 12:00:00 AM,0650,0153,30,F,B,23,Moving Traffic Violations,M,2800.2(A)VC,DISREGARD SAFETY:EVADE PO,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 17 12:00:00 AM,0815,METRO - JAIL DIVISION,4273
2024 Dec 11 12:00:00 AM,2100,0155,22,F,H,23,Moving Traffic Violations,F,2800.2(A)VC,EVADE PO:DISREGARD SAFETY,849(B)(1) PC/TECHNICAL ARREST,200 E  6TH                          ST,,34.0448,-118.2474,2024 Dec 11 12:00:00 AM,2149,METRO - JAIL DIVISION,4273
2024 Mar 28 12:00:00 AM,2354,0157,29,F,W,23,Moving Traffic Violations,F,2800.2(A)VC,EVADE PO:DISREGARD SAFETY,FELONY COMPLAINT FILED,500    CROCKER,,34.0435,-118.2427,2024 Mar 29 12:00:00 AM,0233,METRO - JAIL DIVISION,4273
2022 Aug 11 12:00:00 AM,2145,0158,23,F,H,23,Moving Traffic Violations,F,2800.2(A)VC,EVADE PO:DISREGARD SAFETY,FELONY COMPLAINT FILED,CENTRAL,6TH,34.039,-118.24,2022 Aug 11 12:00:00 AM,2235,METRO - JAIL DIVISION,4273
2025 Feb 13 12:00:00 AM,2350,0153,24,F,W,23,Moving Traffic Violations,F,2800.2VC,EVADING PO/DRIVE IN RECKLESS MANNER,FELONY COMPLAINT FILED,200 W  6TH                          ST,,34.046,-118.251,2025 Feb 14 12:00:00 AM,0151,METRO - JAIL DIVISION,4273
2021 Jun 19 12:00:00 AM,1900,0155,47,F,W,23,Moving Traffic Violations,F,2800.2VC,EVADING PO/DRIVE IN RECKLESS MANNER,FELONY COMPLAINT FILED,200 E  6TH                          ST,,34.0448,-118.2474,2021 Jun 19 12:00:00 AM,2116,METRO - JAIL DIVISION,4273
2023 Dec 16 12:00:00 AM,1000,0133,66,F,H,23,Moving Traffic Violations,M,40508(A)VC,FTA/TRAFFIC WARRANT,,200 S  BROADWAY,,34.0524,-118.2467,2023 Dec 16 12:00:00 AM,1159,METRO - JAIL DIVISION,4273
2020 Oct 03 12:00:00 AM,1600,0146,37,F,B,16,Narcotic Drug Laws,F,11350(A)HS,POSSESSION NARCOTIC CONTROLLED SUBSTANCE,849(B)(1) PC/TECHNICAL ARREST,MAPLE,5TH,34.0461,-118.2461,2020 Oct 03 12:00:00 AM,1932,METRO - JAIL DIVISION,4273
2024 Oct 12 12:00:00 AM,1220,0146,32,F,H,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,MISDEMEANOR COMPLAINT FILED,5TH,MAPLE,34.0454,-118.2465,2024 Oct 12 12:00:00 AM,1630,77TH ST,4212
2024 Oct 12 12:00:00 AM,1220,0146,32,F,H,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,MISDEMEANOR COMPLAINT FILED,6TH,MAPLE,34.0461,-118.2461,,,,
2020 Jan 10 12:00:00 AM,1420,0147,32,F,B,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,CITY ATTORNEY REJECT,WALL                         ST,5TH                          ST,34.0449,-118.2458,2020 Jan 10 12:00:00 AM,1618,METRO - JAIL DIVISION,4273
2021 Feb 03 12:00:00 AM,1535,0147,55,F,B,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,MISDEMEANOR COMPLAINT FILED,5TH,SAN JULIAN,34.0446,-118.245,2021 Feb 03 12:00:00 AM,1743,METRO - JAIL DIVISION,4273
2020 Jan 30 12:00:00 AM,1755,0153,63,F,B,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,MISDEMEANOR COMPLAINT FILED,BROADWAY,6TH                          ST,34.0467,-118.252,2020 Jan 30 12:00:00 AM,2025,METRO - JAIL DIVISION,4273
2021 Feb 23 12:00:00 AM,2040,0154,53,F,B,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,CITY ATTORNEY REJECT,5TH                          ST,LOS ANGELES,34.0464,-118.248,2021 Feb 23 12:00:00 AM,2232,METRO - JAIL DIVISION,4273
2020 Mar 06 12:00:00 AM,1505,0155,45,F,H,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,CITY ATTORNEY REJECT,MAPLE,5TH,34.0439,-118.2479,2020 Mar 06 12:00:00 AM,1949,METRO - JAIL DIVISION,4273
2020 Jun 29 12:00:00 AM,1530,0156,41,F,B,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,CITY ATTORNEY REJECT,WINSTON,WALL,34.0437,-118.2455,2020 Jun 29 12:00:00 AM,1714,METRO - JAIL DIVISION,4273
2020 Aug 11 12:00:00 AM,2030,0156,60,F,B,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,MISDEMEANOR COMPLAINT FILED,5TH,SAN PEDRO,34.0444,-118.2443,2020 Aug 11 12:00:00 AM,2309,METRO - JAIL DIVISION,4273
2020 Dec 13 12:00:00 AM,2150,0156,30,F,B,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,CITY ATTORNEY REJECT,500    WALL                         ST,,34.044,-118.2467,2020 Dec 13 12:00:00 AM,2339,METRO - JAIL DIVISION,4273
2025 Feb 25 12:00:00 AM,1200,0156,32,F,H,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,MISDEMEANOR COMPLAINT FILED,6TH STREET,WALL                         ST,34.0429,-118.2462,2025 Feb 25 12:00:00 AM,1454,METRO - JAIL DIVISION,4273
2020 Mar 24 12:00:00 AM,1150,0157,34,F,B,16,Narcotic Drug Laws,F,11350(A)HS,POSSESSION NARCOTIC CONTROLLED SUBSTANCE,FELONY COMPLAINT FILED,5TH,STANFORD,34.0426,-118.2412,2020 Mar 24 12:00:00 AM,1405,METRO - JAIL DIVISION,4273
2020 Sep 04 12:00:00 AM,1100,0158,50,F,B,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,MISDEMEANOR COMPLAINT FILED,7TH,KOHLER,34.0377,-118.2425,2020 Sep 04 12:00:00 AM,1302,METRO - JAIL DIVISION,4273
2023 May 24 12:00:00 AM,0140,0158,54,F,H,16,Narcotic Drug Laws,F,11350(A)HS,POSSESSION NARCOTIC CONTROLLED SUBSTANCE,FELONY COMPLAINT FILED,7TH                          ST,CENTRAL,34.0368,-118.2412,2023 May 24 12:00:00 AM,0514,METRO - JAIL DIVISION,4273
2021 May 15 12:00:00 AM,0810,0165,50,F,H,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,MISDEMEANOR COMPLAINT FILED,300 E  7TH                          ST,,34.0433,-118.2488,,,,
2024 Feb 21 12:00:00 AM,0200,0147,42,F,W,16,Narcotic Drug Laws,M,11350HS,POSSESS CONTROLLED SUBSTANCE,MISDEMEANOR COMPLAINT FILED,400 E  5TH                          ST,,34.0453,-118.2443,2024 Feb 21 12:00:00 AM,0411,METRO - JAIL DIVISION,4273
2024 Dec 28 12:00:00 AM,0740,0153,49,F,W,16,Narcotic Drug Laws,M,11350HS,POSSESS CONTROLLED SUBSTANCE,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 28 12:00:00 AM,0957,METRO - JAIL DIVISION,4273
2025 Jan 17 12:00:00 AM,0650,0153,50,F,W,16,Narcotic Drug Laws,M,11350HS,POSSESS CONTROLLED SUBSTANCE,,500 S  HILL                         ST,,34.0488,-118.2518,2025 Jan 17 12:00:00 AM,0816,METRO - JAIL DIVISION,4273
2020 Mar 23 12:00:00 AM,0900,0157,50,F,B,16,Narcotic Drug Laws,M,11350HS,POSSESS CONTROLLED SUBSTANCE,MISDEMEANOR COMPLAINT FILED,6TH                          ST,CROCKER                      ST,34.0417,-118.2443,2020 Mar 23 12:00:00 AM,1147,METRO - JAIL DIVISION,4273
2022 Jun 01 12:00:00 AM,1250,0153,34,F,B,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,FELONY COMPLAINT FILED,300 W  5TH                          ST,,34.0481,-118.2507,2022 Jun 01 12:00:00 AM,1422,METRO - JAIL DIVISION,4273
2021 Jul 27 12:00:00 AM,1520,0154,41,F,B,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,849(B)(1) PC/TECHNICAL ARREST,500 S  MAIN                         ST,,34.0465,-118.2488,2021 Jul 27 12:00:00 AM,1802,METRO - JAIL DIVISION,4273
2022 Mar 10 12:00:00 AM,1430,0154,40,F,H,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,DISTRICT ATTORNEY REJECT,100 E  5TH                          ST,,34.0467,-118.2485,2022 Mar 10 12:00:00 AM,1740,METRO - JAIL DIVISION,4273
2022 Aug 17 12:00:00 AM,1945,0156,61,F,H,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,849(B)(1) PC/TECHNICAL ARREST,5TH                          ST,SAN PEDRO,34.0442,-118.2439,2022 Aug 18 12:00:00 AM,0439,METRO - JAIL DIVISION,4273
2023 Feb 17 12:00:00 AM,1150,0156,41,F,H,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,FELONY COMPLAINT FILED,5TH                          ST,SAN PEDRO,34.0442,-118.2439,2023 Feb 17 12:00:00 AM,1406,METRO - JAIL DIVISION,4273
2024 Jan 24 12:00:00 AM,1355,0156,49,F,B,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,FELONY COMPLAINT FILED,SAN PEDRO,5TH,34.0442,-118.2439,2024 Jan 24 12:00:00 AM,1620,METRO - JAIL DIVISION,4273
2024 Feb 07 12:00:00 AM,1415,0156,42,F,B,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,FELONY COMPLAINT FILED,SAN JULIAN,5TH                          ST,34.0429,-118.2462,2024 Feb 07 12:00:00 AM,1656,METRO - JAIL DIVISION,4273
2020 Apr 16 12:00:00 AM,1040,0157,42,F,B,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,FELONY COMPLAINT FILED,6TH                          ST,SAN PEDRO,34.0423,-118.2452,2020 Apr 16 12:00:00 AM,1312,METRO - JAIL DIVISION,4273
2022 Sep 24 12:00:00 AM,1845,0157,56,F,H,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,849(B)(1) PC/TECHNICAL ARREST,5TH                          ST,SAN PEDRO,34.0435,-118.2427,2022 Sep 24 12:00:00 AM,2125,METRO - JAIL DIVISION,4273
2023 Jul 15 12:00:00 AM,1955,0157,45,F,H,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,MISDEMEANOR COMPLAINT FILED,5TH                          ST,SAN PEDRO,34.0435,-118.2427,2023 Jul 15 12:00:00 AM,2321,METRO - JAIL DIVISION,4273
2020 May 24 12:00:00 AM,1805,0158,40,F,B,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,FELONY COMPLAINT FILED,6TH,GLADYS,34.0403,-118.2421,2020 May 24 12:00:00 AM,2040,METRO - JAIL DIVISION,4273
2022 Nov 23 12:00:00 AM,1150,0158,35,F,B,16,Narcotic Drug Laws,F,11351.5HS,POSS/PURCHASE COCAINE BASE FOR SALE,FELONY COMPLAINT FILED,GLADYS                       ST,6TH                          ST,34.0403,-118.2421,2022 Nov 23 12:00:00 AM,1546,METRO - JAIL DIVISION,4273
2021 Jun 14 12:00:00 AM,0020,0135,39,F,W,16,Narcotic Drug Laws,F,11351HS,POSSESS/PURCHASE CONTROLLED SUBS FOR SALE,FELONY COMPLAINT FILED,S  LOS ANGELES                  ST,E  3RD                          ST,34.0485,-118.2448,2021 Jun 14 12:00:00 AM,0337,METRO - JAIL DIVISION,4273
2022 Feb 16 12:00:00 AM,1610,0135,54,F,B,16,Narcotic Drug Laws,F,11351HS,POSSESS/PURCHASE CONTROLLED SUBS FOR SALE,849(B)(1) PC/TECHNICAL ARREST,3RD,MAIN,34.0499,-118.2464,2022 Feb 16 12:00:00 AM,1849,METRO - JAIL DIVISION,4273
2021 Apr 18 12:00:00 AM,2130,0154,32,F,B,16,Narcotic Drug Laws,F,11351HS,POSSESS/PURCHASE CONTROLLED SUBS FOR SALE,CITY ATTORNEY REJECT,5TH,MAIN,34.0467,-118.2485,2021 Apr 18 12:00:00 AM,2334,METRO - JAIL DIVISION,4273
2022 Nov 19 12:00:00 AM,1215,0158,30,F,H,16,Narcotic Drug Laws,F,11351HS,POSSESS/PURCHASE CONTROLLED SUBS FOR SALE,FELONY COMPLAINT FILED,600 S  ALAMEDA                      ST,,34.0395,-118.2405,2022 Nov 19 12:00:00 AM,1516,METRO - JAIL DIVISION,4273
2020 May 05 12:00:00 AM,1800,0166,46,F,B,16,Narcotic Drug Laws,F,11351HS,POSSESS/PURCHASE CONTROLLED SUBS FOR SALE,CITY ATTORNEY REJECT,6TH                          ST,WALL                         ST,34.0435,-118.2471,2020 May 05 12:00:00 AM,1923,METRO - JAIL DIVISION,4273
2024 Oct 20 12:00:00 AM,1640,0166,58,F,W,16,Narcotic Drug Laws,F,11351HS,POSSESS/PURCHASE CONTROLLED SUBS FOR SALE,849(B)(1) PC/TECHNICAL ARREST,400 E  7TH                          ST,,34.0421,-118.2469,2024 Oct 20 12:00:00 AM,2226,METRO - JAIL DIVISION,4273
2020 Apr 04 12:00:00 AM,1025,0146,47,F,B,16,Narcotic Drug Laws,F,11352(A)HS,TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE,FELONY COMPLAINT FILED,5TH                          ST,MAPLE,34.0454,-118.2466,2020 Apr 04 12:00:00 AM,1247,METRO - JAIL DIVISION,4273
2022 Oct 25 12:00:00 AM,2015,0148,39,F,B,16,Narcotic Drug Laws,F,11352(A)HS,TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE,849(B)(1) PC/TECHNICAL ARREST,5TH                          ST,GLADYS,34.0421,-118.2405,2022 Oct 25 12:00:00 AM,2204,METRO - JAIL DIVISION,4273
2021 Feb 13 12:00:00 AM,1300,0153,29,F,W,16,Narcotic Drug Laws,F,11352(A)HS,TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE,CITY ATTORNEY REJECT,6TH,MAIN,34.0467,-118.252,2021 Feb 13 12:00:00 AM,1531,METRO - JAIL DIVISION,4273
2020 Feb 20 12:00:00 AM,1920,0155,50,F,B,16,Narcotic Drug Laws,F,11352(A)HS,TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE,849(B)(1) PC/TECHNICAL ARREST,5TH                          ST,WINSTON,34.0448,-118.2474,2020 Feb 20 12:00:00 AM,2110,METRO - JAIL DIVISION,4273
2021 Jan 19 12:00:00 AM,2200,0155,63,F,B,16,Narcotic Drug Laws,F,11352(A)HS,TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE,FELONY COMPLAINT FILED,5TH                          ST,LOS ANGELES,34.0461,-118.2475,2021 Jan 19 12:00:00 AM,2336,METRO - JAIL DIVISION,4273
2020 Jun 29 12:00:00 AM,1535,0156,30,F,B,16,Narcotic Drug Laws,F,11352(A)HS,TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE,FELONY COMPLAINT FILED,5TH                          ST,WALL                         ST,34.0449,-118.2458,2020 Jun 29 12:00:00 AM,1730,METRO - JAIL DIVISION,4273
2020 Jun 30 12:00:00 AM,1540,0156,29,F,B,16,Narcotic Drug Laws,F,11352(A)HS,TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE,FELONY COMPLAINT FILED,5TH                          ST,WALL                         ST,34.0449,-118.2458,2020 Jun 30 12:00:00 AM,1723,METRO - JAIL DIVISION,4273
2020 Feb 25 12:00:00 AM,0915,0157,62,F,B,16,Narcotic Drug Laws,F,11352(A)HS,TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE,FELONY COMPLAINT FILED,CROCKER                      ST,6TH                          ST,34.0417,-118.2443,2020 Feb 25 12:00:00 AM,1048,METRO - JAIL DIVISION,4273
2021 Jul 09 12:00:00 AM,1530,0157,43,F,B,16,Narcotic Drug Laws,F,11352(A)HS,TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE,FELONY COMPLAINT FILED,5TH                          ST,GLADYS                       AV,34.0416,-118.244,2021 Jul 09 12:00:00 AM,1744,METRO - JAIL DIVISION,4273
2021 Jul 13 12:00:00 AM,1615,0157,63,F,H,16,Narcotic Drug Laws,F,11352(A)HS,TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE,FELONY COMPLAINT FILED,5TH                          ST,SAN PEDRO,34.0442,-118.2439,2021 Jul 13 12:00:00 AM,1759,METRO - JAIL DIVISION,4273
